PERSON_ID,PERSON_TYPE,CRASH_RECORD_ID,CRASH_DATE_x,SEX,AGE,SAFETY_EQUIPMENT,PEDPEDAL_ACTION,PEDPEDAL_LOCATION,BAC_RESULT,CRASH_DATE_EST_I,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,CRASH_TYPE,STREET_NAME,LATITUDE,LONGITUDE,LOCATION
O1476694,NON-MOTOR VEHICLE,0448a75e3d7a1c3194d95df9f9b10511b8ea8ced22c30a02a13ff624fed384c2684b92ed0eb34a743241412fbe1402eda712e1ccf1745521c0e05e01fd5a2860,12/08/2022 01:10:00 PM,,,NONE PRESENT,,,,,15,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,OHIO ST,41.89261824,-87.6261603485,POINT (-87.626160348476 41.892618240004)
O1476486,BICYCLE,b4bb201f501185080df6227463d7b1ae9a3701e6e1362e0bad73fd0ff9a5b1e39e5a60159e6d5ccd4a68e5f3d85e1cda10737d6b564934e121cb746ef3279b1f,12/08/2022 09:40:00 AM,M,49.0,HELMET NOT USED,WITH TRAFFIC,BIKE LANE,TEST NOT OFFERED,,20,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,LAFAYETTE AVE,41.7436985382,-87.6257779011,POINT (-87.625777901105 41.743698538238)
O1476467,BICYCLE,e4980ad71f8c0015d0de2940aceb97a6e6e7f6571faa43b079669d831e00ed7cc09bfedd90bd4c13af08a3914c6b1d86740172356b2768228437efbc9f495e27,12/08/2022 09:33:00 AM,M,31.0,HELMET NOT USED,UNKNOWN/NA,UNKNOWN/NA,TEST NOT OFFERED,,30,CLOUDY/OVERCAST,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,HALSTED ST,41.9306487204,-87.6490888805,POINT (-87.649088880496 41.930648720423)
O1521161,BICYCLE,a37ed39e0b8b9bc6f2c0e3f25ce9b73c62cd87a26ae9359dcb4d2940f767d5f0b7371a083aac75bee51da7a65cfbdfcf442bf29ae54f5b1cae054636d19ec0d2,12/07/2022 07:10:00 AM,M,25.0,HELMET NOT USED,CROSSING - AGAINST SIGNAL,IN CROSSWALK,TEST NOT OFFERED,,35,FOG/SMOKE/HAZE,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CHICAGO AVE,41.8964850537,-87.6342748186,POINT (-87.63427481858 41.896485053701)
O1475733,NON-MOTOR VEHICLE,d1ea358eed9969414d0634af662d1e88727911a50d701458679abebb7876fd10449b55861b8013741bfe01908d977698a2f85e8a518a7c77fee4a4350d3368da,12/06/2022 06:35:00 PM,,,NONE PRESENT,,,TEST NOT OFFERED,,35,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,TALCOTT AVE,41.9894657994,-87.8142106663,POINT (-87.814210666295 41.989465799368)
O1475670,BICYCLE,413ef7e60dcae7e93691ab1f5300e476257edc67752c1db5768e8ac92502413385d7059cb506bd5e240db5292be3abfed37d027c9e9f27cfc650870ccb7aecb1,12/06/2022 04:50:00 PM,M,36.0,HELMET NOT USED,WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,NORTH AVE,41.9112696208,-87.6351678448,POINT (-87.635167844822 41.911269620782)
O1475686,BICYCLE,6f6e3431a064b169c6193229827b3c9409a27df17b4d5760eaa084b94a1c6023eb4a28cf7c99c9563cc40d0690ece5b7d160e694129620a447b8333b5866f4dd,12/06/2022 04:15:00 PM,F,26.0,HELMET NOT USED,CROSSING - WITH SIGNAL,BIKE LANE,TEST NOT OFFERED,,30,CLOUDY/OVERCAST,DUSK,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,OGDEN AVE,41.8959615485,-87.6550653905,POINT (-87.655065390467 41.895961548466)
O1475448,BICYCLE,b36b2242965ba61c5333af4ec63129d5ffcfca12ff0722dc679f2340e20297c8cef2beb817151f233e23aea37d545752717ebb57f2eb73f397d8c0ad4790f0f5,12/06/2022 11:48:00 AM,F,32.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),ENTER FROM DRIVE/ALLEY,IN ROADWAY,TEST NOT OFFERED,,20,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,BELLE PLAINE AVE,41.9562342389,-87.6686873581,POINT (-87.668687358072 41.956234238882)
O1475393,BICYCLE,c39fa4bd00cce21d9661c5bffd9b5216debde3b7ca694207f91f39199f3bd41bf95a63d1f90898884d8836db67b7f31dbe7017c646f29370e52a7a1341ad9cb1,12/06/2022 10:00:00 AM,F,39.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,Y,20,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,POLK ST,41.8714740738,-87.6837835958,POINT (-87.683783595812 41.871474073792)
O1475155,BICYCLE,550027c113c782809f572b6ceb38c4c5ae089a5792ee3490707e93c192974b8c7a6561a61c4e73586841b92997c8764c14f01d936da9f6e8abe49f9d79bcf73d,12/05/2022 05:33:00 PM,M,,HELMET NOT USED,UNKNOWN/NA,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,WABASH AVE,41.8739084556,-87.6258377057,POINT (-87.62583770571 41.873908455592)
O1475092,BICYCLE,553cedaadce2d7da3eaab10bb7eb4b15bcf6e3ac7050e400f23d5d5d41a990ed441e75f4dcacb049d89e4cc903f9710d2b7b2fe025a2653ad8436cf247c93c9b,12/05/2022 05:15:00 PM,M,35.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),NO ACTION,BIKEWAY,TEST NOT OFFERED,,25,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,HALSTED ST,41.8466115003,-87.646322101,POINT (-87.646322101047 41.846611500337)
O1475048,BICYCLE,1e85c68fabc554a6f754bd46c9a470e70f4cec7382aebcc9ec7ce01a2759aa3401655a3fd5759f88cb66cf10958fb3282654bd4177203c87162ee043c3de029d,12/05/2022 04:25:00 PM,M,42.0,HELMET NOT USED,WITH TRAFFIC,IN CROSSWALK,TEST NOT OFFERED,,20,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MAJOR AVE,41.9329225863,-87.7685858671,POINT (-87.768585867124 41.932922586279)
O1479235,BICYCLE,45f48d41ba1ea037b6ea66c3f8f5ae66a7fbf7f2e60e80259380a14041744115bfaf7a85c9ae38ad9c5d5389c1ad5b241ab4b27c42c606baef1009ffdb1d9a63,12/04/2022 05:30:00 PM,M,56.0,HELMET NOT USED,CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN ROADWAY,TEST NOT OFFERED,,20,CLEAR,DUSK,PEDALCYCLIST,ROUNDABOUT,STRAIGHT AND LEVEL,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,POTOMAC AVE,41.9049054666,-87.6919364293,POINT (-87.691936429331 41.904905466556)
O1474376,BICYCLE,a4f3b19acd89dd4cf9d1b830ac79e521fa0ee91c1fc7cf2851f6ea48e64382ec6b3ed9195898e6e6ad9c8aec607dd57e47ec94554f44f043397cfb78569b8605,12/04/2022 01:41:00 PM,M,24.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),UNKNOWN/NA,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CLARK ST,41.9770559065,-87.6682430379,POINT (-87.668243037861 41.977055906458)
O1474050,BICYCLE,7a26b75c39e67f013877c89b8e05f931d4d985c699d68074bdae610dfdfef2d2e7efc58a7203e979d0c9cf6634e09d4098cceaf6283003c54b43a95658dfa3f4,12/04/2022 12:29:00 AM,M,27.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,25,CLEAR,DARKNESS,OTHER OBJECT,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,LOOMIS ST,41.86149697,-87.6615647878,POINT (-87.661564787762 41.861496970028)
O1474036,BICYCLE,26dc5eb980965d15a313acde032eac338e0addc1f0d5c868df24313411c70f1334668e57d11394426ac6459dcf8be02c8e08c85355cdc7699b4a2a1d8e93ac2e,12/03/2022 09:40:00 PM,M,23.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),CROSSING - WITH SIGNAL,IN ROADWAY,TEST NOT OFFERED,Y,35,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,STATE ST,41.8717406197,-87.6276706791,POINT (-87.627670679085 41.871740619681)
O1475796,BICYCLE,2f744cbf445de8e9e834d9e4147a02305eff3743d49e8096b6658fd0644750705093c4b8428b77ed59830356bdf2beb6982318cdaef8ce38bc852118eaaa0e42,12/03/2022 08:20:00 PM,F,14.0,HELMET NOT USED,UNKNOWN/NA,IN CROSSWALK,TEST NOT OFFERED,N,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CHICAGO AVE,41.8957563007,-87.6796197003,POINT (-87.679619700253 41.895756300748)
O1475797,BICYCLE,2f744cbf445de8e9e834d9e4147a02305eff3743d49e8096b6658fd0644750705093c4b8428b77ed59830356bdf2beb6982318cdaef8ce38bc852118eaaa0e42,12/03/2022 08:20:00 PM,F,16.0,HELMET NOT USED,UNKNOWN/NA,IN CROSSWALK,TEST NOT OFFERED,N,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CHICAGO AVE,41.8957563007,-87.6796197003,POINT (-87.679619700253 41.895756300748)
O1473783,BICYCLE,d0adade162d9717af5616544f418519f57317dae297c9e9ffc911343eb691b456bae39f00b535437300a51cdeebc488c8ba8a1ee2c1a07f5d6b1e5c4c3458f25,12/03/2022 10:15:00 AM,F,60.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,BIKEWAY,TEST NOT OFFERED,,30,UNKNOWN,UNKNOWN,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,DIVERSEY AVE,41.9312925463,-87.7562181616,POINT (-87.756218161588 41.931292546318)
O1473542,BICYCLE,a8f66da2a8e1a832145e4ae759c9717eb94896ca16eb8672f1c6fd2d4c4629adfa7178db7bdff0e3fba41960f99452d490e23d18ffd3695d763adb935284fcdd,12/03/2022 09:10:00 AM,M,55.0,HELMET NOT USED,UNKNOWN/NA,IN CROSSWALK,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CERMAK RD,41.8518622699,-87.6904052932,POINT (-87.690405293162 41.851862269943)
O1473219,BICYCLE,63e76b4b5621664dae4ca69e20b1cdfb24ac39e5209a02466632379d0220416fcd0bed83a0a650006e8e5d8347f6339b554c3eaeb943ca89160702bfbac83671,12/02/2022 04:00:00 PM,M,,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),NO ACTION,IN ROADWAY,TEST NOT OFFERED,,25,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,GLENWOOD AVE,41.9867222776,-87.6651930382,POINT (-87.66519303816 41.986722277625)
O1473008,NON-MOTOR VEHICLE,4c50d9a6b57b09508a9cf21ef85528ff61b793e1048053bf8a7f49cf48ab6f7279e091b0b90823490b19d89eaf2cd9eeabbc005c71c3069312c29f08867f2e1c,12/02/2022 11:41:00 AM,X,,,,,,,25,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MILWAUKEE AVE,41.9332666625,-87.7145186634,POINT (-87.714518663413 41.93326666253)
O1472880,BICYCLE,7ef73b22e32a2c1fe4169b60647ec180c47b578f398c880493e47cfc9119bf8aa7df787fc58c56745951a32715ac6430d2a1b76d6ef2feec5026e8b490326132,12/02/2022 08:35:00 AM,M,47.0,HELMET NOT USED,CROSSING - WITH SIGNAL,IN CROSSWALK,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CERMAK RD,41.8520439207,-87.693059395,POINT (-87.693059394965 41.852043920722)
O1472855,NON-MOTOR VEHICLE,bb6fe0df1dcaf17f52d602ec73480199709d6c607663989b2c4f7fb143f057063f5b8149779eaf9cd4569c2f587607f4144473151774f3e76d4f9a88beaf53fc,12/02/2022 08:10:00 AM,M,68.0,USAGE UNKNOWN,,,TEST NOT OFFERED,,25,CLEAR,DAYLIGHT,FIXED OBJECT,ALLEY,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,CALIFORNIA AVE,41.9275532811,-87.6976384934,POINT (-87.697638493442 41.927553281129)
O1472714,BICYCLE,b713a75de8aed33c54c47e5fb68474494903fb1df041ab7117384d9b60693093b425ed4b4ddf96d31e6bd93a1610e1c51f2de7f60c7583bcf5e9401818d91bc5,12/01/2022 07:15:00 PM,F,38.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,BIKE LANE,TEST NOT OFFERED,Y,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,HALSTED ST,41.9438489459,-87.6495287791,POINT (-87.649528779104 41.943848945892)
O1472807,BICYCLE,43e346f077fd74bc62460932932318613559b9210f8453e45d6435c3ac8650b039d80cac154584e43286fcc23a0f17c32f9ba1fb4a7e34bc60001f732f505c92,12/01/2022 12:50:00 PM,M,39.0,HELMET NOT USED,UNKNOWN/NA,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,RACINE AVE,41.8718028659,-87.6569770958,POINT (-87.656977095793 41.871802865922)
O1472151,BICYCLE,8f9f0ec078279229ef1b8cdfab8f44fa9f313e2f028977f95a5231baafca62f5bfe522cce5590b5d730ad7e827d13faccfa539ad624aa04290646dd30d78e9bc,12/01/2022 12:25:00 AM,M,,HELMET NOT USED,NO ACTION,IN ROADWAY,,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,DAMEN AVE,41.9455831839,-87.6783710793,POINT (-87.67837107933 41.945583183886)
O1472629,NON-MOTOR VEHICLE,2f215c81eda8712342673efad7c5565880c7b84afcefcf8dea1255115952b98c940beaeca0d31f205c139c7eb5d02a8fdafd328755b217fdc390f3f4a33e3cd1,11/30/2022 09:30:00 PM,F,38.0,NONE PRESENT,WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,Y,30,CLEAR,DARKNESS,OTHER OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MADISON ST,41.8813612489,-87.6808782423,POINT (-87.680878242308 41.881361248935)
O1472684,BICYCLE,9ca6a2b4521779c28e3866486d62bfd04f773d310bc5bfe8fb86c8433bf7b4a7ea04dd99c1b8ff6e52db1b6494f0cc7f26641a066f8d3268a855abc171278a2a,11/30/2022 09:30:00 PM,F,38.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),UNKNOWN/NA,UNKNOWN/NA,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,MADISON ST,41.8813672004,-87.68049925,POINT (-87.680499250006 41.881367200432)
O1471922,BICYCLE,f94ebc9cfdff1078c5c1766ddd5227114108d879a9311ffa6290fd72c8134644a8031d68608ed4835be21ce6dd3193dfecb4e2d1133615b390567a91a71cd3e2,11/30/2022 04:00:00 PM,M,31.0,HELMET NOT USED,WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAWN,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,WABASH AVE,41.894854301,-87.626952553,POINT (-87.626952553038 41.89485430104)
O1471906,BICYCLE,a1a82bf7e03152f723c53a5c6ada0d2d94c92bcd4068c80c676330c99dee163e94ef94830ab63b89b6597611986c728a1739e719758cccac9ab9bf0dd07a18a7,11/30/2022 03:37:00 PM,M,19.0,HELMET NOT USED,AGAINST TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,10,CLEAR,DAYLIGHT,PEDALCYCLIST,OTHER,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MONTICELLO AVE,41.9103514416,-87.7179239244,POINT (-87.717923924448 41.910351441595)
O1474617,BICYCLE,c811306e79192518281f72f1d96b1eb7b45aee4b872ed72636a210165d3fa75461068b36503e461dee1529a1e2d3f5a95bacaffd655bf2f2064012bef2f828d0,11/30/2022 01:30:00 PM,F,,HELMET NOT USED,UNKNOWN/NA,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,HONORE ST,41.9095088433,-87.6740612593,POINT (-87.674061259267 41.909508843293)
O1471599,BICYCLE,1670d5f5fb29dcc064d5dc1f0ad0d8147e6542a08f21cc815c8928af3fcf894fc8dceeb5b8264106464eba91e7809c6595f9b9e6a7bac729ecbb78e01052fafb,11/30/2022 08:10:00 AM,M,23.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,WACKER DR,41.8870408811,-87.6340425111,POINT (-87.634042511085 41.887040881068)
O1471510,BICYCLE,3c304c06d5edb7061ef3ba3c5c5930c61bbb61f28669b1261923fa8a9cff405478276aebbc9768a77f29d081e0c7d189b0825aebbab1abdae4df11af55eedbd1,11/29/2022 05:30:00 PM,M,26.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,RAIN,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,MILWAUKEE AVE,41.9394975023,-87.7242782253,POINT (-87.724278225334 41.939497502308)
O1471272,BICYCLE,c0de8b6545cc99c6f28065d0e42166b0b09eafd0799716529635874e5bd5dc6fb278ce8cf86e622f9a3704c56e1690d13c3c7b7c590a9b906fb5f462bdd0665a,11/29/2022 01:30:00 PM,F,27.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,BIKE LANE,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MILWAUKEE AVE,41.916549847,-87.6867641504,POINT (-87.686764150369 41.916549846951)
O1475031,BICYCLE,dbeea43a385164e154d7996acbd0c1ef00c669c8f22a777b502b4f4f7c6ace865648d6f803646af15cf8ec371a8c2d63b27e048441f30cb14b87c2d02859356d,11/29/2022 01:00:00 PM,M,,HELMET NOT USED,WITH TRAFFIC,BIKE LANE,TEST NOT OFFERED,,25,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,KEDZIE AVE,41.9547461052,-87.7078927376,POINT (-87.707892737567 41.954746105246)
O1471073,BICYCLE,abf02f16714a56d7d3fae259d1390f98ec9f413b94264179a31f7f916b99fa69874deaa36e115093a0d3af777f8b868fc09feaacf713ab188151dc650bb17510,11/29/2022 09:45:00 AM,M,71.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,WABASH AVE,41.8521587888,-87.625632039,POINT (-87.625632038984 41.85215878878)
O1471079,BICYCLE,6ff454ffa9c15ea35fdbddd98b16fb9d65e43a2cedbb753b5baea62b719b037732586d7b3483f559c23f7f6e04fa7e6d210b9051afa36af72628661a52d5ab99,11/29/2022 07:45:00 AM,M,34.0,HELMET NOT USED,WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MILWAUKEE AVE,41.9587264424,-87.7530033813,POINT (-87.753003381307 41.958726442387)
O1492520,BICYCLE,d0b98225ac901ed9f31216ed1c134fbb9552a7064bb5e3a91e1bd2ad07f730a536b53854b2c832024aed2f51a4486758def2f488446a78a4ee4e494f01389e1b,11/29/2022 05:45:00 AM,M,46.0,HELMET NOT USED,WITH TRAFFIC,NOT IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,PARKING LOT,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CALIFORNIA AVE,41.7792038779,-87.69354234,POINT (-87.69354233998 41.779203877943)
O1470686,BICYCLE,12ccc063c1f319a8b4aec477f2aeffb3480aae78c2c8d4677a0741b0f213a2fbdda01e95a6249ac2644ae9f5dc054679bbdffe73c95b80df9eb00390d624ae3f,11/28/2022 01:52:00 PM,M,0.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),NO ACTION,IN ROADWAY,TEST NOT OFFERED,,30,CLOUDY/OVERCAST,DAYLIGHT,PEDALCYCLIST,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,51ST ST,41.8022184811,-87.6153420361,POINT (-87.615342036082 41.802218481103)
O1497977,BICYCLE,4776d3691aaf933ad4b2085083172b314c7076c4d44db73394feab37ea14fb0e4a086ab5ed38936856d05fa92bfb9ae6342c76f028e518f52f939cfe8a5d8bd8,11/28/2022 12:45:00 PM,F,22.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,LAWRENCE DR,41.9697609022,-87.645873414,POINT (-87.645873414024 41.969760902199)
O1470494,BICYCLE,9b430aff9ca81f8442fc18cb457e4c993c2173ef26b8346ce392b36758e48336ff136a591b14c3846405e4bcb5d478cc1820daf46e95771ccd7dd16583ad66fd,11/28/2022 08:18:00 AM,F,,HELMET NOT USED,UNKNOWN/NA,UNKNOWN/NA,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,UNKNOWN,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,GRAND AVE,41.9094690663,-87.7351005032,POINT (-87.735100503208 41.909469066314)
O1470461,BICYCLE,6c8f5b147d0d2cbedbbcc92e103e6ccb5b62d7bf1ec4d84153b507593c748f32007b7bc7ec018865c14fd1e7e39e6562d3766bf1b326a7f1e86d8055caa1e4f2,11/28/2022 06:22:00 AM,M,49.0,HELMET NOT USED,AGAINST TRAFFIC,BIKEWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,HALSTED ST,41.8911269147,-87.6474724456,POINT (-87.647472445636 41.891126914712)
O1469777,BICYCLE,b16df9b2373b4311455421d0755c1011090b02ede3e0f261a5a4481faf221f750f69a144488150a68cb4c3e9a98f9128d9b00bd85504291506309d7a189d1f11,11/26/2022 05:02:00 PM,F,50.0,HELMET NOT USED,WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DUSK,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,SAGINAW AVE,41.7571625512,-87.5601661413,POINT (-87.560166141276 41.757162551174)
O1469785,BICYCLE,ac366c9cca51279a88a4ad185c7f3229dee7a17d26ea6a238c8bfff8eafe0138a3745450ef8e9f3054e48d7a6137374a745174ac21da619b648d351f5df910f5,11/26/2022 05:00:00 PM,F,21.0,HELMET NOT USED,OTHER ACTION,UNKNOWN/NA,TEST NOT OFFERED,,30,CLEAR,DUSK,PEDALCYCLIST,NOT REPORTED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,SAGINAW AVE,41.7535353487,-87.5600951849,POINT (-87.560095184906 41.753535348725)
O1469614,BICYCLE,e13922ed9246663d723e5acfea58fd639f4b8c17dd9156e2ae400bfadbba6c12533caf897811292a4e6e4a61e98c9a91b4bd43ad442525096a12e0346f99b87c,11/26/2022 01:40:00 PM,M,25.0,HELMET NOT USED,NO ACTION,IN ROADWAY,,,25,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,BLACKSTONE AVE,41.8010660289,-87.5903294565,POINT (-87.590329456536 41.801066028908)
